ApplNo,ProductNo,PatentNo,PatentExpiration,DrugSubstanceFlag,DrugProductFlag,PatentUseCode,DelistRequested,PediatricExtension,FileDate
209022,001,11033696,,,Y,nan,,,
210563,004,8735403,,Y,Y,nan,,,
204242,004,9439900,,,Y,nan,,,
208799,006,11357935,,,Y,nan,,,
207078,002,11406662,,Y,,nan,,,
210526,003,9675704,,,Y,nan,,,
214787,001,11975017,,,Y,nan,,,
209379,002,11998565,,,Y,nan,,,
203496,003,8497393,,Y,,nan,,,
207202,005,9941931,,,Y,nan,,,
216655,003,11331315,,,Y,nan,,,
215401,004,9034370,,,Y,nan,,,
205858,001,10730879,,Y,Y,nan,,,
205552,002,8754091,,,Y,nan,,,
211728,001,9040074,,,Y,nan,,,
022496,001,12156940,,,Y,nan,,,
209637,004,8684969,,,Y,nan,,,
206619,001,8691938,,Y,Y,nan,,,
212154,001,9079934,,Y,Y,nan,,,
203389,002,9233077,,,Y,nan,,,
203752,003,8231906,,Y,Y,nan,,,
206977,005,11096913,,,Y,nan,,,
021994,001,8268299,,,Y,nan,,,
214860,004,11154521,,,Y,nan,,,
204824,002,8562564,,,Y,nan,,,
209410,003,8987333,,,Y,nan,,,
208558,001,11975001,,,Y,nan,,,
217439,006,8012976,,Y,Y,nan,,,
208692,002,11091439,,Y,,nan,,,
204824,002,9533102,,,Y,nan,,,
022115,002,8637512,,,Y,nan,,,
202570,001,7230098,,Y,,nan,,,
208090,005,8557291,,,Y,nan,,,
215401,003,9034370,,,Y,nan,,,
208798,005,9731087,,,Y,nan,,,
214410,001,11261198,,,Y,nan,,,
210526,001,8747902,,,Y,nan,,,
204114,002,7378423,,Y,Y,nan,,,
202207,001,9439985,,,Y,nan,,,
210874,001,9616028,,,Y,nan,,,
022051,002,8147461,,,Y,nan,,,
050790,002,8561859,,,Y,nan,,,
207960,003,8202537,,,Y,nan,,,
209090,001,8633194,,,Y,nan,,,
214876,001,11091459,,,Y,nan,,,
208692,002,7579473,,Y,Y,nan,,,
022036,002,9532971,,,Y,nan,,,
206627,004,9872837,,,Y,nan,,,
210563,002,8008309,,Y,Y,nan,,,
217424,001,10265334,,,Y,nan,,,
204286,001,10166205,,,Y,nan,,,
205223,001,10596155,,,Y,nan,,,
208564,001,11116717,,,Y,nan,,,
022272,005,9492392,,,Y,nan,,,
021488,001,11931559,,Y,,nan,,,
214900,001,10174074,,Y,Y,nan,,,
201848,001,9314561,,,Y,nan,,,
204370,001,7943621,,Y,Y,nan,,,
212516,004,12171742,,,Y,nan,,,
215842,003,10351854,,Y,Y,nan,,,
217677,002,7951958,,Y,,nan,,,
208798,005,10569034,,,Y,nan,,,
218466,001,8227462,,Y,Y,nan,,,
211911,001,10441543,,,Y,nan,,,
218213,001,9714258,,Y,Y,nan,,,
212306,003,9714226,,Y,Y,nan,,,
201656,001,9539302,,,Y,nan,,,
214517,001,11566011,,Y,Y,nan,,,
206544,002,10314788,,,Y,nan,,,
211226,001,11541012,,,Y,nan,,,
204042,001,7943788,,Y,Y,nan,,,
204824,008,11684723,,,Y,nan,,,
214801,001,10434103,,Y,Y,nan,,,
206627,006,9084816,,,Y,nan,,,
203756,001,7579473,,Y,Y,nan,,,
211371,001,10117951,,,Y,nan,,,
019734,003,10758616,,,Y,nan,,,
214410,002,11925648,,,Y,nan,,,
205636,002,8651103,,,Y,nan,,,
208799,004,11357935,,,Y,nan,,,
021688,002,9375405,,,Y,nan,,,
212520,001,11541036,,,Y,nan,,,
208798,003,8651103,,,Y,nan,,,
209184,001,8545878,,,Y,nan,,,
211635,002,12268664,,,Y,nan,,,
202231,001,9006289,,,Y,nan,,,
210854,001,9815835,,,Y,nan,,,
202714,002,7417042,,Y,Y,nan,,,
207202,004,9320455,,,Y,nan,,,
021361,002,7906542,,Y,Y,nan,,,
216834,003,11535650,,,Y,nan,,,
021433,002,7500444,,,Y,nan,,,
211172,001,8697860,,,Y,nan,,,
204114,003,9399021,,,Y,nan,,,
208799,001,9463288,,,Y,nan,,,
214358,002,7932273,,Y,Y,nan,,,
207202,006,10517507,,,Y,nan,,,
207202,005,8961412,,,Y,nan,,,
203756,001,9717720,,,Y,nan,,,
208798,008,9782550,,,Y,nan,,,
022426,003,8288539,,Y,,nan,,,
204242,004,9259421,,,Y,nan,,,
208798,004,10569034,,,Y,nan,,,
022249,001,8895756,,,Y,nan,,,
208573,001,10730873,,Y,,nan,,,
021038,003,9320712,,,Y,nan,,,
218730,001,11066417,,Y,Y,nan,,,
210632,003,9782376,,,Y,nan,,,
203389,001,9233077,,,Y,nan,,,
214621,001,10350170,,,Y,nan,,,
209241,002,8039627,,Y,Y,nan,,,
205552,002,10106548,,Y,Y,nan,,,
213051,004,11382957,,Y,Y,nan,,,
212994,003,10759778,,,Y,nan,,,
202429,001,8741920,,Y,Y,nan,,,
211962,007,11628200,,,Y,nan,,,
214787,002,11492353,,Y,,nan,,,
201281,001,8883805,,,Y,nan,,,
208624,001,8420596,,Y,Y,nan,,,
210563,003,10106548,,Y,Y,nan,,,
021842,002,9320714,,,Y,nan,,,
214755,003,12144793,,,Y,nan,,,
210861,002,10172861,,Y,Y,nan,,,
218730,001,10047053,,Y,,nan,,,
021641,002,7572834,,,Y,nan,,,
022272,005,10407434,,Y,,nan,,,
208437,001,9265900,,,Y,nan,,,
207202,002,8258962,,,Y,nan,,,
216793,002,11091459,,Y,Y,nan,,,
201281,001,10973827,,,Y,nan,,,
019034,005,9731082,,,Y,nan,,,
022399,001,8026279,,Y,Y,nan,,,
204958,001,9295687,,,Y,nan,,,
208692,001,11091439,,Y,,nan,,,
210942,001,10226423,,,Y,nan,,,
021947,005,7862833,,,Y,nan,,,
211913,003,9700535,,,Y,nan,,,
211448,002,9694008,,,Y,nan,,,
219249,002,11028100,,Y,Y,nan,,,
214787,001,8008264,,Y,Y,nan,,,
022272,006,9492389,,,Y,nan,,,
210296,001,10945985,,,Y,nan,,,
213978,001,11903942,,,Y,nan,,,
210922,001,8058069,,,Y,nan,,,
214755,002,11896572,,,Y,nan,,,
211367,001,11351122,,,Y,nan,,,
022272,006,9492392,,,Y,nan,,,
208910,001,11638692,,,Y,nan,,,
212516,003,12171742,,,Y,nan,,,
202860,001,8821801,,,Y,nan,,,
207921,001,11583643,,,Y,nan,,,
211911,001,9149428,,,Y,nan,,,
211672,001,8153689,,Y,Y,nan,,,
212994,003,10584113,,,Y,nan,,,
212489,001,8907099,,Y,,nan,,,
020533,006,7828787,,,Y,nan,,,
206829,001,9320740,,,Y,nan,,,
207793,001,9724303,,Y,Y,nan,,,
213586,007,9895447,,,Y,nan,,,
213004,001,10238606,,,Y,nan,,,
214324,005,10130685,,,Y,nan,,,
022108,003,7585897,,,Y,nan,,,
215498,002,11801226,,,Y,nan,,,
211988,003,9744163,,,Y,nan,,,
206488,002,10781451,,Y,Y,nan,,,
207533,002,9526726,,,Y,nan,,,
217186,002,11357733,,,Y,nan,,,
211855,001,8669281,,Y,Y,nan,,,
215985,002,9884050,,,Y,nan,,,
204824,005,10709844,,,Y,nan,,,
210132,001,11865179,,Y,Y,nan,,,
205394,001,9301948,,Y,Y,nan,,,
218730,002,8410274,,,Y,nan,,,
208610,001,RE46617,,Y,,nan,,,
209128,001,8231900,,,Y,nan,,,
213973,001,12213968,,,Y,nan,,,
216490,003,11918628,,Y,Y,nan,,,
201655,007,8192722,,,Y,nan,,,
208799,004,10918816,,,Y,nan,,,
206947,001,10407393,,Y,,nan,,,
210493,001,9908907,,Y,Y,nan,,,
206627,007,9861584,,,Y,nan,,,
218730,002,7495103,,Y,Y,nan,,,
211962,003,10849956,,,Y,nan,,,
215256,003,8129343,,Y,Y,nan,,,
209637,004,10220155,,,Y,nan,,,
207202,004,10517507,,,Y,nan,,,
022108,002,7241805,,,Y,nan,,,
208798,008,9463288,,,Y,nan,,,
212576,001,9567363,,Y,,nan,,,
022321,005,7682634,,,Y,nan,,,
020845,002,8573209,,,Y,nan,,,
209299,002,RE48898,,,Y,nan,,,
211675,001,10981923,,Y,,nan,,,
209777,004,7955619,,,Y,nan,,,
206977,006,10537538,,,Y,nan,,,
212268,003,9687474,,,Y,nan,,,
215256,004,8129343,,Y,Y,nan,,,
211192,001,10449184,,,Y,nan,,,
208798,001,10195375,,,Y,nan,,,
217242,001,10940142,,,Y,nan,,,
204824,004,11446441,,,Y,nan,,,
022321,004,7815934,,,Y,nan,,,
217242,001,11793796,,,Y,nan,,,
213051,001,11759501,,,Y,nan,,,
208558,002,8475842,,,Y,nan,,,
203567,001,10828369,,,Y,nan,,,
205266,001,10266523,,Y,Y,nan,,,
212520,001,11103482,,,Y,nan,,,
214962,001,10925829,,,Y,nan,,,
022580,002,8895058,,,Y,nan,,,
210251,002,9708342,,Y,Y,nan,,,
213051,001,11759502,,,Y,nan,,,
217186,003,11357733,,,Y,nan,,,
207202,003,9433371,,,Y,nan,,,
211358,003,10646481,,,Y,nan,,,
050808,004,9192615,,,Y,nan,,,
205422,006,RE48059,,Y,,nan,,,
201444,001,8568793,,Y,Y,nan,,,
203255,002,9351923,,,Y,nan,,,
208573,001,8722657,,Y,,nan,,,
021976,003,7700645,,Y,Y,nan,,,
209637,003,11097063,,,Y,nan,,,
201739,002,10335549,,,Y,nan,,,
207793,001,8329213,,Y,Y,nan,,,
215256,003,8536122,,Y,Y,nan,,,
202429,001,7504509,,Y,Y,nan,,,
213690,001,8945516,,,Y,nan,,,
208798,005,10918816,,,Y,nan,,,
022108,002,7649019,,,Y,nan,,,
215760,001,10988436,,Y,,nan,,,
209410,001,8895614,,,Y,nan,,,
021747,001,9027967,,,Y,nan,,,
214787,002,9724360,,Y,Y,nan,,,
022012,004,8101209,,,Y,nan,,,
022272,006,11964056,,,Y,nan,,,
207356,001,8642075,,,Y,nan,,,
216196,002,11254652,,Y,Y,nan,,,
211635,002,11241414,,,Y,nan,,,
022519,001,8449910,,,Y,nan,,,
211448,003,9694008,,,Y,nan,,,
209905,004,10441554,,,Y,nan,,,
022272,004,8894988,,,Y,nan,,,
207202,006,9258035,,,Y,nan,,,
204017,001,9050348,,,Y,nan,,,
210933,001,11872318,,,Y,nan,,,
203496,002,8349892,,,Y,nan,,,
211962,007,12161690,,,Y,nan,,,
208564,002,9289382,,,Y,nan,,,
216993,002,7820657,,Y,,nan,,,
022426,002,8637079,,,Y,nan,,,
213498,006,RE43728,,Y,Y,nan,,,
206627,002,11304908,,,Y,nan,,,
214373,001,10981942,,Y,Y,nan,,,
205934,001,9308195,,,Y,nan,,,
211675,002,12110298,,Y,Y,nan,,,
022272,007,9073933,,Y,,nan,,,
202788,006,10016403,,,Y,nan,,,
207078,002,8802152,,Y,,nan,,,
203214,002,RE41783,,Y,,nan,,,
218784,001,9579324,,Y,,nan,,,
210251,001,9708342,,Y,Y,nan,,,
209311,001,10182995,,,Y,nan,,,
207921,002,11793953,,,Y,nan,,,
022272,005,10696684,,Y,,nan,,,
208799,005,8714149,,,Y,nan,,,
206947,001,10259791,,Y,,nan,,,
205636,002,10124131,,,Y,nan,,,
213586,006,9717799,,,Y,nan,,,
211964,001,9662338,,,Y,nan,,,
204824,007,8814834,,,Y,nan,,,
208462,002,7687662,,Y,Y,nan,,,
215830,001,9617258,,Y,Y,nan,,,
204824,001,8814834,,,Y,nan,,,
207962,001,11278623,,,Y,nan,,,
216665,003,7799777,,Y,,nan,,,
213591,002,12208101,,,Y,nan,,,
206627,004,9763933,,,Y,nan,,,
217677,002,12110277,,,Y,nan,,,
209299,002,8771648,,,Y,nan,,,
207202,006,10441194,,,Y,nan,,,
212123,004,8932557,,Y,,nan,,,
208798,007,9463288,,,Y,nan,,,
021038,002,9320712,,,Y,nan,,,
203756,002,11091439,,Y,,nan,,,
202833,002,8278292,,,Y,nan,,,
210132,001,11110099,,,Y,nan,,,
208799,006,8978966,,,Y,nan,,,
213005,004,11744835,,,Y,nan,,,
214835,002,11752093,,,Y,nan,,,
202810,002,11896599,,,Y,nan,,,
208325,002,10344765,,,Y,nan,,,
214517,001,11760740,,Y,Y,nan,,,
208623,001,11633387,,Y,,nan,,,
212904,002,7166722,,Y,Y,nan,,,
203697,001,9216150,,,Y,nan,,,
208564,002,11304959,,,Y,nan,,,
215192,002,8598210,,Y,Y,nan,,,
202192,005,8415362,,Y,Y,nan,,,
218201,001,9089418,,,Y,nan,,,
217677,003,12297177,,,Y,nan,,,
201655,003,8871779,,Y,,nan,,,
214622,001,11160804,,,Y,nan,,,
202880,001,10322120,,,Y,nan,,,
204042,002,7943788,,Y,Y,nan,,,
210526,003,8337890,,,Y,nan,,,
215192,002,9701636,,Y,Y,nan,,,
213931,002,8969377,,Y,Y,nan,,,
217686,001,10919881,,Y,Y,nan,,,
211109,002,11578044,,Y,,nan,,,
211765,002,12310953,,,Y,nan,,,
203093,002,8981103,,Y,Y,nan,,,
207975,005,8445018,,,Y,nan,,,
206756,001,9027967,,,Y,nan,,,
212273,001,8623905,,Y,Y,nan,,,
205437,003,7427638,,Y,Y,nan,,,
202293,002,8716251,,,Y,nan,,,
213586,005,9023897,,,Y,nan,,,
210563,004,8008309,,Y,Y,nan,,,
217729,002,7767678,,Y,Y,nan,,,
210491,001,10646481,,,Y,nan,,,
210563,004,8957079,,Y,Y,nan,,,
210132,001,11103516,,,Y,nan,,,
211675,002,11186584,,Y,,nan,,,
021829,003,9925150,,,Y,nan,,,
209500,003,RE48825,,Y,,nan,,,
210563,002,10125140,,Y,Y,nan,,,
219389,001,11084780,,Y,,nan,,,
211635,002,8895546,,,Y,nan,,,
217369,002,11236121,,Y,,nan,,,
210493,002,12208109,,,Y,nan,,,
202788,001,9642844,,,Y,nan,,,
201292,001,8426586,,Y,,nan,,,
214755,004,12109186,,,Y,nan,,,
021038,003,9616049,,,Y,nan,,,
021986,002,8680103,,,Y,nan,,,
208799,005,11266796,,,Y,nan,,,
203567,001,10105444,,,Y,nan,,,
204824,002,11446441,,,Y,nan,,,
203496,005,8349892,,,Y,nan,,,
206038,002,8507534,,Y,Y,nan,,,
216632,001,12133859,,,Y,nan,,,
204485,003,12186362,,,Y,nan,,,
207202,005,8114021,,,Y,nan,,,
217186,004,12303605,,,Y,nan,,,
022399,002,8026279,,Y,Y,nan,,,
206627,004,9084816,,,Y,nan,,,
214835,002,10335366,,,Y,nan,,,
022272,003,12280152,,,Y,nan,,,
212268,002,11123305,,,Y,nan,,,
207202,005,9149577,,,Y,nan,,,
212614,001,7579449,,Y,,nan,,,
200603,005,9907794,,,Y,nan,,,
203496,001,9593066,,Y,,nan,,,
022325,003,7635773,,,Y,nan,,,
217660,001,8883206,,,Y,nan,,,
214755,001,12115145,,,Y,nan,,,
210493,002,10717721,,Y,,nan,,,
207916,002,9427421,,,Y,nan,,,
214358,001,7932273,,Y,Y,nan,,,
203341,003,7767678,,Y,Y,nan,,,
209830,001,10016415,,,Y,nan,,,
217806,004,11357820,,,Y,nan,,,
204819,005,7173037,,Y,Y,nan,,,
211962,005,12161690,,,Y,nan,,,
206977,014,11096913,,,Y,nan,,,
209472,001,9604990,,Y,,nan,,,
204026,003,10555939,,,Y,nan,,,
206439,004,8293794,,,Y,nan,,,
214860,004,11433041,,,Y,nan,,,
216157,001,10806733,,Y,,nan,,,
215401,002,11559501,,,Y,nan,,,
213433,001,11938141,,,Y,nan,,,
208798,004,10918816,,,Y,nan,,,
211358,001,8993600,,,Y,nan,,,
021986,001,8680103,,,Y,nan,,,
220018,001,10071985,,Y,Y,nan,,,
207981,002,9527833,,Y,Y,nan,,,
208194,001,12138248,,,Y,nan,,,
212535,001,10912795,,,Y,nan,,,
209777,003,7955619,,,Y,nan,,,
211672,001,9120727,,Y,Y,nan,,,
209863,002,11446441,,,Y,nan,,,
021947,004,7862832,,,Y,nan,,,
210807,001,10842751,,,Y,nan,,,
218197,001,9487525,,Y,Y,nan,,,
205934,003,9308195,,,Y,nan,,,
208313,004,9241948,,,Y,nan,,,
202324,001,8791140,,Y,,nan,,,
210491,002,7495103,,Y,Y,nan,,,
217722,001,11806428,,,Y,nan,,,
210496,002,9593100,,,Y,nan,,,
209195,001,10912814,,,Y,nan,,,
021880,003,7465800,,Y,Y,nan,,,
209299,001,8771648,,,Y,nan,,,
206089,002,8778916,,,Y,nan,,,
206977,008,11096913,,,Y,nan,,,
206544,002,7955619,,,Y,nan,,,
021299,001,7598271,,Y,,nan,,,
213433,001,8785427,,,Y,nan,,,
022271,001,8288539,,Y,,nan,,,
213983,001,8129385,,Y,Y,nan,,,
208194,001,10010533,,,Y,nan,,,
206627,002,9770416,,,Y,nan,,,
213973,001,11850240,,,Y,nan,,,
204153,001,8980931,,,Y,nan,,,
204824,008,9867949,,,Y,nan,,,
210428,002,9504655,,,Y,nan,,,
202971,002,8399469,,Y,,nan,,,
200603,004,9907794,,,Y,nan,,,
203567,001,9302009,,,Y,nan,,,
214860,005,11433041,,,Y,nan,,,
206334,001,9649352,,,Y,nan,,,
203752,004,8231906,,Y,Y,nan,,,
206627,001,9095615,,,Y,nan,,,
210132,002,8993548,,,Y,nan,,,
022063,004,8846100,,,Y,nan,,,
212038,005,10507186,,,Y,nan,,,
206940,001,10188632,,,Y,nan,,,
218347,001,11773105,,Y,,nan,,,
217660,001,7495103,,Y,Y,nan,,,
208623,001,11826360,,Y,,nan,,,
200603,004,8729085,,,Y,nan,,,
212038,002,10512612,,,Y,nan,,,
208351,001,7390791,,Y,Y,nan,,,
216196,003,11254652,,Y,Y,nan,,,
217581,001,8785632,,Y,Y,nan,,,
211635,001,8895546,,,Y,nan,,,
217003,001,7514444,,Y,Y,nan,,,
211349,001,11938132,,,Y,nan,,,
209478,001,11491166,,,Y,nan,,,
208658,002,7579449,,Y,,nan,,,
215309,001,12226419,,,Y,nan,,,
205787,001,8926594,,,Y,nan,,,
208623,001,11786516,,Y,,nan,,,
202810,002,9351975,,,Y,nan,,,
203255,003,7473761,,Y,Y,nan,,,
208653,001,8748413,,Y,Y,nan,,,
204417,001,8431156,,,Y,nan,,,
203255,004,9351923,,,Y,nan,,,
204275,001,8746242,,,Y,nan,,,
215401,001,9474722,,,Y,nan,,,
220020,001,11267799,,Y,,nan,,,
206406,003,10166190,,,Y,nan,,,
205123,001,7671032,,Y,Y,nan,,,
204824,002,8021335,,,Y,nan,,,
206910,002,9283209,,Y,Y,nan,,,
209500,002,9616061,,,Y,nan,,,
211230,002,10195151,,,Y,nan,,,
205787,001,8627816,,,Y,nan,,,
209115,002,9045487,,Y,Y,nan,,,
022421,006,7695734,,,Y,nan,,,
216354,008,8524733,,Y,Y,nan,,,
206977,004,11096913,,,Y,nan,,,
206627,006,9750703,,,Y,nan,,,
216993,002,8883783,,Y,,nan,,,
204824,005,8814834,,,Y,nan,,,
208692,001,11298349,,,Y,nan,,,
215866,009,11357820,,Y,Y,nan,,,
216993,002,8557810,,,Y,nan,,,
022580,001,8580298,,,Y,nan,,,
207202,001,11229378,,,Y,nan,,,
212888,002,11389448,,,Y,nan,,,
208464,001,7390791,,Y,Y,nan,,,
216203,002,8217156,,Y,Y,nan,,,
202714,001,7232818,,Y,Y,nan,,,
213006,001,12180219,,Y,Y,nan,,,
210563,004,8697711,,Y,Y,nan,,,
022272,001,9770416,,,Y,nan,,,
212950,001,8168615,,,Y,nan,,,
209606,002,9738625,,Y,,nan,,,
214628,003,11602508,,,Y,nan,,,
205858,002,RE44638,,Y,Y,nan,,,
206099,001,10076614,,,Y,nan,,,
209637,003,9132239,,,Y,nan,,,
206940,001,11090291,,,Y,nan,,,
217581,003,8217057,,Y,,nan,,,
216099,005,11298356,,,Y,nan,,,
213931,002,12016856,,Y,Y,nan,,,
215973,001,11267799,,Y,,nan,,,
022161,001,RE47301,,,Y,nan,,,
213931,001,12016856,,Y,Y,nan,,,
205552,001,8754091,,,Y,nan,,,
209637,003,9861757,,,Y,nan,,,
208090,004,7399488,,,Y,nan,,,
210598,001,7910608,,Y,Y,nan,,,
217785,001,9266861,,Y,Y,nan,,,
214755,002,12109186,,,Y,nan,,,
212038,006,10688060,,,Y,nan,,,
213674,001,7709517,,Y,Y,nan,,,
200796,002,7157584,,Y,,nan,,,
209637,004,9108002,,,Y,nan,,,
208073,001,9353088,,,Y,nan,,,
215875,004,12133837,,,Y,nan,,,
215602,001,11324696,,,Y,nan,,,
209777,001,10314788,,,Y,nan,,,
207925,003,7495103,,Y,Y,nan,,,
214755,004,11504347,,,Y,nan,,,
205122,003,8889190,,,Y,nan,,,
204242,002,9439900,,,Y,nan,,,
205552,002,8697711,,Y,Y,nan,,,
204417,001,8470367,,,Y,nan,,,
204168,001,8865937,,Y,Y,nan,,,
210632,003,10398669,,,Y,nan,,,
217593,001,12059423,,Y,Y,nan,,,
219104,001,RE46791,,Y,Y,nan,,,
208401,001,12128083,,,Y,nan,,,
206977,008,10537538,,,Y,nan,,,
209311,004,8927010,,,Y,nan,,,
208325,002,9820938,,,Y,nan,,,
021272,005,11723887,,Y,,nan,,,
209862,001,9278182,,,Y,nan,,,
216834,001,11965040,,,Y,nan,,,
217439,001,8420650,,Y,Y,nan,,,
212501,003,10993952,,,Y,nan,,,
022328,001,8252809,,,Y,nan,,,
204326,002,9839619,,,Y,nan,,,
210455,001,7700645,,Y,Y,nan,,,
022156,002,11103490,,,Y,nan,,,
208010,001,8906410,,,Y,nan,,,
218730,001,RE50453,,Y,Y,nan,,,
213137,002,10722502,,,Y,nan,,,
207202,001,8258962,,,Y,nan,,,
212038,003,9974752,,,Y,nan,,,
214787,001,10675296,,,Y,nan,,,
205649,005,9616028,,,Y,nan,,,
207621,003,7815934,,,Y,nan,,,
216099,002,11298356,,,Y,nan,,,
206627,003,9861584,,,Y,nan,,,
208647,003,10413543,,,Y,nan,,,
206439,004,8329752,,,Y,nan,,,
208611,001,8273892,,Y,,nan,,,
210922,001,8334373,,Y,Y,nan,,,
217469,001,8614178,,,Y,nan,,,
215309,001,11571425,,,Y,nan,,,
201292,002,RE43431,,Y,,nan,,,
205552,001,9725455,,Y,,nan,,,
213756,002,7425637,,Y,,nan,,,
208799,005,11351317,,,Y,nan,,,
209381,001,8999313,,,Y,nan,,,
210563,002,10828259,,,Y,nan,,,
201110,001,10537584,,,Y,nan,,,
202535,001,8481083,,,Y,nan,,,
209500,001,10464938,,,Y,nan,,,
203496,003,7417070,,Y,,nan,,,
206627,006,9872837,,,Y,nan,,,
206488,002,9018368,,Y,Y,nan,,,
216264,001,11499050,,Y,,nan,,,
213189,001,10323001,,,Y,nan,,,
202317,001,9382191,,,Y,nan,,,
203496,003,8410169,,,Y,nan,,,
214324,003,10772883,,,Y,nan,,,
206073,002,7579449,,Y,,nan,,,
208799,006,9463288,,,Y,nan,,,
209092,001,8324225,,Y,Y,nan,,,
209637,003,10357616,,,Y,nan,,,
208379,002,8829186,,Y,Y,nan,,,
214621,001,8058280,,Y,Y,nan,,,
211964,002,9662338,,,Y,nan,,,
207921,002,8132712,,,Y,nan,,,
204114,003,8580304,,,Y,nan,,,
208082,001,9814708,,,Y,nan,,,
211810,002,9802932,,Y,,nan,,,
021880,005,7465800,,Y,Y,nan,,,
203255,002,7759308,,,Y,nan,,,
217369,003,9512165,,Y,Y,nan,,,
217439,003,8735392,,Y,Y,nan,,,
208073,001,8084047,,Y,Y,nan,,,
209311,002,10182995,,,Y,nan,,,
211379,001,10537585,,,Y,nan,,,
207947,004,8791122,,Y,Y,nan,,,
209195,001,9296782,,Y,Y,nan,,,
022107,002,8618172,,,Y,nan,,,
210563,003,10961251,,,Y,nan,,,
212306,002,11807629,,Y,Y,nan,,,
204353,002,11576894,,,Y,nan,,,
209899,002,8796318,,Y,Y,nan,,,
021064,002,10022460,,Y,Y,nan,,,
206679,002,10300041,,,Y,nan,,,
212038,006,10292938,,,Y,nan,,,
218160,001,10112942,,Y,Y,nan,,,
202788,004,10016403,,,Y,nan,,,
207921,001,8931476,,,Y,nan,,,
208799,006,11351317,,,Y,nan,,,
206947,002,7253286,,Y,Y,nan,,,
207500,002,10206879,,,Y,nan,,,
021038,004,8648106,,,Y,nan,,,
208325,003,8377880,,Y,Y,nan,,,
206627,006,9775809,,,Y,nan,,,
215179,002,11147817,,,Y,nan,,,
213736,001,9611267,,Y,Y,nan,,,
208171,003,11851504,,Y,Y,nan,,,
206316,002,7365205,,Y,,nan,,,
204031,001,8658631,,,Y,nan,,,
217806,011,11357820,,,Y,nan,,,
209184,001,9393210,,,Y,nan,,,
202810,001,9370525,,,Y,nan,,,
218347,001,11186584,,Y,,nan,,,
022572,001,7806265,,,Y,nan,,,
208025,001,11986554,,,Y,nan,,,
208798,004,11344685,,,Y,nan,,,
212994,003,10584112,,Y,Y,nan,,,
206627,005,9084816,,,Y,nan,,,
208799,006,9782551,,,Y,nan,,,
208647,002,10413543,,,Y,nan,,,
207202,005,10517507,,,Y,nan,,,
213498,002,RE43728,,Y,Y,nan,,,
214962,002,9925138,,,Y,nan,,,
207620,003,8101659,,,Y,nan,,,
212123,003,8932557,,Y,,nan,,,
204410,001,7094781,,Y,Y,nan,,,
207318,002,7923564,,Y,Y,nan,,,
217026,001,11370755,,Y,Y,nan,,,
210493,001,10717721,,Y,,nan,,,
210563,001,9181257,,Y,,nan,,,
021137,003,10231931,,,Y,nan,,,
021137,010,10406108,,,Y,nan,,,
202788,006,8835459,,,Y,nan,,,
211635,003,10265402,,,Y,nan,,,
215341,003,8436180,,Y,Y,nan,,,
204114,003,9155706,,,Y,nan,,,
219379,001,11066358,,Y,,nan,,,
208799,001,11969544,,,Y,nan,,,
209863,001,8021335,,,Y,nan,,,
204824,002,8814834,,,Y,nan,,,
209115,001,9045487,,Y,Y,nan,,,
210563,003,10828259,,,Y,nan,,,
211651,002,8012976,,Y,Y,nan,,,
217759,001,8653092,,Y,Y,nan,,,
021299,004,7598271,,Y,,nan,,,
209935,001,9193732,,Y,Y,nan,,,
214518,001,9233097,,,Y,nan,,,
209863,003,9744302,,,Y,nan,,,
207962,001,10765640,,,Y,nan,,,
209500,002,10464938,,,Y,nan,,,
019734,004,7612102,,,Y,nan,,,
216285,001,11478487,,,Y,nan,,,
022285,002,7858122,,,Y,nan,,,
022217,001,8168616,,,Y,nan,,,
209777,002,10314788,,,Y,nan,,,
205422,003,7888362,,Y,,nan,,,
212273,001,11453655,,Y,Y,nan,,,
210045,001,10945960,,,Y,nan,,,
022572,001,9205075,,,Y,nan,,,
202880,004,10322120,,,Y,nan,,,
208276,001,9593066,,Y,,nan,,,
214313,002,12290494,,,Y,nan,,,
212839,002,7598279,,Y,,nan,,,
215498,003,11802115,,,Y,nan,,,
216059,002,12268666,,,Y,nan,,,
205777,003,9522919,,Y,Y,nan,,,
217785,002,9266861,,Y,Y,nan,,,
206627,006,11304908,,,Y,nan,,,
215320,001,11389416,,,Y,nan,,,
201917,001,7820671,,Y,Y,nan,,,
206089,001,8778916,,,Y,nan,,,
215935,001,12171883,,,Y,nan,,,
203496,004,8410169,,,Y,nan,,,
207960,001,11633389,,,Y,nan,,,
208791,001,9504666,,,Y,nan,,,
050444,001,12161656,,,Y,nan,,,
211675,001,11680069,,Y,Y,nan,,,
208147,001,9675703,,,Y,nan,,,
208798,006,11344685,,,Y,nan,,,
209501,003,9144559,,,Y,nan,,,
020533,007,7857802,,,Y,nan,,,
205879,003,7943788,,Y,Y,nan,,,
206030,001,11529357,,,Y,nan,,,
212535,001,10933089,,,Y,nan,,,
210526,002,9675704,,,Y,nan,,,
212038,001,9974752,,,Y,nan,,,
204223,002,9072781,,,Y,nan,,,
203756,002,7579473,,Y,Y,nan,,,
212608,003,11964980,,Y,Y,nan,,,
202788,002,10016403,,,Y,nan,,,
208194,001,9265831,,,Y,nan,,,
207202,001,7978064,,,Y,nan,,,
206627,005,9486413,,,Y,nan,,,
208798,005,11000653,,,Y,nan,,,
211635,001,9642913,,,Y,nan,,,
